"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.time","Input.image_url","Input.image_url2","Answer.author","Answer.bitly","Answer.quote","Answer.title","Approve","Reject"
"2L179KQW618SP95R9R44GXCEUDUKMV","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:37 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:37 GMT 2014","","","2IDZ6R70G5RETGJDXA577SSTS8CP9P","A33UJ3SXS0H7SH","Approved","Sun Mar 02 05:52:05 GMT 2014","Sun Mar 02 05:53:37 GMT 2014","Mon Mar 03 21:53:37 PST 2014","Sun Mar 02 07:28:29 PST 2014","","","92","100% (220/220)","100% (220/220)","100% (46/46)","12:00","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","David J. Rosen","http://bit.ly/1mUIZSj","12:00 PM: You arrive at the restaurant in your kitchen whites. You begin by making some sauces, starting with beurre bianc. 1:00 PM: The meat arrives. And it arrives as almost-whole animals, not cuts of meat like in ShopRite. No,you cut the ...","What's That Job and How the Hell Do I Get It?"
"28R8D8J3VE71DV4HSR73XCK8BJJYIO","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:49 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:49 GMT 2014","","","2TZ9KQW618N9RX896SV58CETSNUNLQ","A37DR4QS4A5W5W","Approved","Sun Mar 02 07:05:45 GMT 2014","Sun Mar 02 07:07:46 GMT 2014","Mon Mar 03 23:07:46 PST 2014","Sun Mar 02 07:28:25 PST 2014","","","121","100% (168/168)","100% (168/168)","0% (0/0)","3:20","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Zig Ziglar","http://bit.ly/1eOBZ2P","They booked me and my associate, Carroll Phillips, whom by “coincidence” I had decided to take with me at the last minute, on a return flight at 3:20 P.M. I grumbled a bit since I am always anxious to get home, especially on Saturday, and the ...","Confess/Of/Christian"
"2Q69Z6KW4ZMFKKSLL06QBONNWHYF6E","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:37 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:37 GMT 2014","","","2TCM05BMJTUMJZDAN40RL7S51W1KFB","AMEMFG7OIAS61","Approved","Sun Mar 02 05:40:56 GMT 2014","Sun Mar 02 05:41:46 GMT 2014","Mon Mar 03 21:41:46 PST 2014","Sun Mar 02 07:28:30 PST 2014","","","50","100% (247/247)","100% (247/247)","100% (50/50)","12:01","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","William Safire","http://bit.ly/1pNjrsQ","The span of time from 11:59 P.M. all the way back to 12:01 P.M. (the afternoon) indicates that, to be consistent with the 12:xx P.M. range, noon becomes the beginning of P.M., and similarly the minute before 12:01 A.M. must be midnight, 12:00 ...","LANGUAGE MAVEN STRIKES AGAIN"
"2H6NNVRH1KHTUHRL5MXN69LKXXEPYR","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:31 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:31 GMT 2014","","","2KSRYNJ92NJP73G5GYKUSYW2L3SB6I","AMEMFG7OIAS61","Approved","Sun Mar 02 07:15:28 GMT 2014","Sun Mar 02 07:16:26 GMT 2014","Mon Mar 03 23:16:26 PST 2014","Sun Mar 02 07:28:29 PST 2014","","","58","100% (247/247)","100% (247/247)","100% (50/50)","6:40","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Arianne Cohen","http://bit.ly/1fSuxIG","She thinks it is a great idea for lake to come along. He is ready, and so am I, but could it be a mistake? 6:40 pm: Hilarious image of Mum and lake's awkwardness around each other in bathing suits. That moment is worth every risk. SUNDAY ...","The Sex Diaries"
"2FB3DHJHP4BIYNRYSNIS89X3HTN3WV","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:49 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:49 GMT 2014","","","25H9746OQ1SSBTIK0MR5CQKCS0SN3Z","A1XSL223UP6NMI","Approved","Sat Mar 01 23:43:10 GMT 2014","Sat Mar 01 23:45:14 GMT 2014","Mon Mar 03 15:45:14 PST 2014","Sun Mar 02 07:28:25 PST 2014","","","124","100% (382/382)","100% (382/382)","100% (41/41)","3:21","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","David Bercuson, ‎Holger H. Herwig","http://bit.ly/1pMaaB5","Dive! Hard a port!” It is 3:21 p.m. Where the hell did that one come from? Bahr wonders. And how did he know precisely where we would surface? The men anxiously await the bombs. None come. Sweat pours from an anxious crew. Shit luck!","Deadly Seas: The Duel Between The St.Croix And The U305 In ..."
"2UHKPFE4EGDMYPDZFN99YZW6I4GI8U","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:49 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:49 GMT 2014","","","2FPH0JPPSI2PJH0FM4Y5VLM61T4IOL","AZMJHIX05LZ7D","Approved","Sun Mar 02 05:40:49 GMT 2014","Sun Mar 02 05:43:11 GMT 2014","Mon Mar 03 21:43:11 PST 2014","Sun Mar 02 07:28:25 PST 2014","","","142","100% (71/71)","100% (71/71)","0% (0/0)","3:22","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Tim Walker","http://bit.ly/1gK0dhg","3:22 pm: me: so theyre selling the house then Conrad: fkin finally. Viewings next wk me: not a bit sad? Conrad: pfft. could do with the cash me: me too. be strange tho. Cenrad: for u? ur never even herel me: true but thats why its strange.","Completion"
"22GHVI44OS2P6XJ7HTQSMAP5CRI5ZD","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:49 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:49 GMT 2014","","","2432YU98JHSY6EEFUU2JKIOBONECO5","A1XSL223UP6NMI","Approved","Sun Mar 02 02:18:08 GMT 2014","Sun Mar 02 02:19:03 GMT 2014","Mon Mar 03 18:19:03 PST 2014","Sun Mar 02 07:28:26 PST 2014","","","55","100% (382/382)","100% (382/382)","100% (41/41)","3:23","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Jonathan Kellerman","http://bit.ly/1cuwma8","Said search effected 4/17/85 at 3:23 P.M. to 5:17 P.M. in company of Det. B. Wildebrandt and Officer J. McGovern. Home and office premises of D. Victim searched in presence of D. Victim's wife, Shirley Rosenblatt. No contraband from ...","Bad Love"
"2IANQQ7Q670AMTV6H6S24QC1YCXVB3","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:31 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:31 GMT 2014","","","2UHFE4EGDHDRN8W2COEZ76HE4FFAKD","A1XSL223UP6NMI","Approved","Sat Mar 01 23:50:41 GMT 2014","Sat Mar 01 23:51:43 GMT 2014","Mon Mar 03 15:51:43 PST 2014","Sun Mar 02 07:28:29 PST 2014","","","62","100% (382/382)","100% (382/382)","100% (41/41)","6:41","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Lydia Whitlock","http://bit.ly/1hPYQOZ","... 1:21 PM, or 6:41 P.M., in an attempt to prove that l'm the more powerful person, but really only proving that l'm more insane. Conference Calls (Financially Harmful) I will not make you set conference calls at exactly 9 A..\ll., so that you have to ...","To My Assistant: Things I'll Never Do to You, But Many Other ..."
"2HXK0COK2JE67A0EEOCR76OZB2HSLI","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:25 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:25 GMT 2014","","","2LDYHVI44OS75O52725Z3BAPAL34Y4","AMEMFG7OIAS61","Approved","Sun Mar 02 06:19:28 GMT 2014","Sun Mar 02 06:21:00 GMT 2014","Mon Mar 03 22:21:00 PST 2014","Sun Mar 02 07:28:30 PST 2014","","","92","100% (247/247)","100% (247/247)","100% (50/50)","10:00","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Lauren Berger","http://bit.ly/1eEEF7L","... with friends TIME class OR around 10:00 p.m.- study time 10:00 p.m. Midnight usually SAMPLE SCHEDULE Monday Tuesday Wednesday Thursday Friday Saturday Sunday Internship at FREE TIME Internship at Internship Internship FREE ...","All Work, No Pay: Finding an Internship, Building Your Resume, Making Connections, and Gaining Job Experience"
"2JSC9KSSZVX2NTFZO9BQZYGNJMIL3J","2E0H57DZKPFJPHR7BSD2GL8I9OG3DH","Find time stamps in narrative books/novels using Advanced Google Book Search","Use Google Book Search to find afternoon time stamps in novels and narrative nonfiction and report author, title, sentences, create a bitly link and image source URL","data collection, books, google search, time stamps","$0.20","Sat Mar 01 23:37:49 GMT 2014","1","BatchId:1437782;","420","172800","Sat Mar 08 23:37:49 GMT 2014","","","2W33Q39Z0B6ZERHNYTMS4VRKLZZLWG","A33UJ3SXS0H7SH","Approved","Sun Mar 02 07:25:39 GMT 2014","Sun Mar 02 07:26:18 GMT 2014","Mon Mar 03 23:26:18 PST 2014","Sun Mar 02 07:28:26 PST 2014","","","39","100% (220/220)","100% (220/220)","100% (46/46)","3:24","https://www.diigo.com/item/p/qqpcbpqzcaberooeqzbdaacccb","https://www.diigo.com/item/p/qqpcbpqzcaberosqpzbdaaccoc","Edwidge Danticat","http://bit.ly/1d9HegZ","At 3:24 p.m.,_ blood and urine samples were taken. His urine analysis showed some blood and a high level of glucose. His CBC, or complete blood count test, displayed a higher than normal number of white blood cells, which hinted at a ...","Brother, I'm Dying"
